date,RV,RQ
2017-06-27,0.00010761536005297518,1.7819968773867068e-08
2017-06-28,0.00011545173572684795,2.3239048264293198e-08
2017-06-29,0.00016213646465206106,2.2747486167814566e-08
2017-06-30,7.328988951857383e-05,6.236145969893325e-09
2017-07-05,9.819093905502811e-05,1.3691873902399322e-08
2017-07-06,7.89045165180986e-05,6.674503771074825e-09
2017-07-07,6.468801651025288e-05,7.55863108683602e-09
2017-07-10,5.7962413814462526e-05,7.828131520118463e-09
2017-07-11,6.569065993446667e-05,7.475035403545531e-09
2017-07-12,5.411809492248889e-05,7.25444346836111e-09
2017-07-13,7.845887164579488e-05,8.349773538822165e-09
2017-07-14,4.260542915463606e-05,2.6178366527869025e-09
2017-07-17,6.785830846214154e-05,1.568602182737235e-08
2017-07-18,4.35466607875866e-05,2.244947889556151e-09
2017-07-19,7.600706145986742e-05,3.780280542546383e-08
2017-07-20,5.5222020937835634e-05,1.0957784499886078e-08
2017-07-21,4.351862283202254e-05,4.4018275099886715e-09
2017-07-24,3.616026247719149e-05,1.924241067146222e-09
2017-07-25,5.6465472696409334e-05,6.199542293375594e-09
2017-07-26,3.240857329093121e-05,1.175924902192179e-09
2017-07-27,0.00037730453317108304,4.0042457441353806e-07
2017-07-28,5.9198972081700004e-05,6.3769382443056605e-09
2017-07-31,7.731396427808744e-05,1.603699581592847e-08
2017-08-01,4.5376404041114226e-05,2.859922062858788e-09
2017-08-02,0.00024364007184775693,8.682496268017581e-08
2017-08-03,9.458331245039306e-05,1.2883861214437437e-08
2017-08-04,0.00010931404433379556,3.173525349648547e-08
2017-08-07,3.7119828338727364e-05,1.674956025868623e-09
2017-08-08,9.380552533876737e-05,7.866295723101501e-09
2017-08-09,9.164335161248818e-05,8.92837038882611e-09
2017-08-10,0.0001546381673083433,2.2280614114489538e-08
2017-08-11,0.00012271313590160476,3.526401680053654e-08
2017-08-14,5.883187953894221e-05,6.295205992079335e-09
2017-08-15,5.053477449676871e-05,2.17013723835777e-09
2017-08-16,8.787040033788472e-05,1.1308062513902909e-08
2017-08-17,0.00011063000898682675,1.004588691885133e-08
2017-08-18,0.0001376590944141954,2.5554321429474624e-08
2017-08-21,0.00013570628300950494,4.011771081130017e-08
2017-08-22,3.458071880940238e-05,2.3230069066432174e-09
2017-08-23,5.8595666886814296e-05,5.5341824733271025e-09
2017-08-24,8.223363112573876e-05,7.176857239930336e-09
2017-08-25,4.621811453490744e-05,3.4723538737414293e-09
2017-08-28,7.007415728290382e-05,7.641072120350415e-09
2017-08-29,0.00010095551318182186,2.0760812253235736e-08
2017-08-30,6.627366149136535e-05,7.046245062319488e-09
2017-08-31,2.1500558437638902e-05,3.8230181258850623e-10
2017-09-01,2.363449430454473e-05,1.2885234546573278e-09
2017-09-05,0.000135211976112849,2.598366076553505e-08
2017-09-06,7.138972021720742e-05,5.796340793742695e-09
2017-09-07,6.495714121040674e-05,1.2559822773139107e-08
2017-09-08,4.657053375670281e-05,2.586848215783674e-09
2017-09-11,7.511060152904708e-05,1.4653852861105706e-08
2017-09-12,0.00029907593808372706,1.9308137348119895e-07
2017-09-13,0.0001455127148553084,3.0671620279833364e-08
2017-09-14,3.7651202173700865e-05,1.7903360688193307e-09
2017-09-15,6.785471078434764e-05,1.2547465810522703e-08
2017-09-18,6.71777302085904e-05,6.439603412841791e-09
2017-09-19,7.296608037150206e-05,8.10640343993838e-09
2017-09-20,0.00019513047194809024,6.222930356705585e-08
2017-09-21,9.867468295628786e-05,1.763420222991976e-08
2017-09-22,9.864158954810167e-05,1.0033043642154433e-08
2017-09-25,0.00013229470759026194,3.1021467221077045e-08
2017-09-26,9.170049812384409e-05,8.361604699657741e-09
2017-09-27,4.882763638212965e-05,3.2641082116621296e-09
2017-09-28,3.950527894055298e-05,2.514682272540645e-09
2017-09-29,6.961986485435404e-05,9.210033362476834e-09
2017-10-02,8.379466627022552e-05,3.462389979084539e-08
2017-10-03,4.6976664378125735e-05,4.978655484677983e-09
2017-10-04,3.388343025201463e-05,1.3077725835132412e-09
2017-10-05,5.428352305407804e-05,1.3083187648184914e-08
2017-10-06,2.6689932277181263e-05,7.289547682362748e-10
2017-10-09,4.566535686490054e-05,3.1906424163643717e-09
2017-10-10,5.264053451493562e-05,4.2013720966682275e-09
2017-10-11,3.9493275117383556e-05,2.303817290785255e-09
2017-10-12,3.047731702175237e-05,1.7032762019808008e-09
2017-10-13,2.49137719359534e-05,1.0505381760969122e-09
2017-10-16,4.5060623026727904e-05,9.017871412844277e-09
2017-10-17,4.930320347332801e-05,4.9084248863995326e-09
2017-10-18,2.60732502688976e-05,2.097004879689086e-09
2017-10-19,7.95627301881461e-05,5.663558270606396e-09
2017-10-20,3.696209333108237e-05,1.5482734375417027e-09
2017-10-23,4.8994956836062895e-05,2.7313431844749023e-09
2017-10-24,4.096786033139127e-05,2.5010326522905955e-09
2017-10-25,7.229282520778526e-05,6.270875779534478e-09
2017-10-26,3.5120029483662916e-05,1.7043390438100963e-09
2017-10-27,0.00010544536233643576,1.5084344417983878e-08
2017-10-30,0.0001999782451358866,1.2718960702838266e-07
