date,RV,RQ
2017-03-13,3.1728243713580945e-05,2.823478269559884e-09
2017-03-14,4.170355495244918e-05,1.9719715367221413e-09
2017-03-15,9.792182125360225e-05,2.0885539427570834e-08
2017-03-16,4.315888693730216e-05,2.655053503615212e-09
2017-03-17,3.9241757494361954e-05,1.4459997095385682e-09
2017-03-20,6.192197161641934e-05,3.4162248205667908e-09
2017-03-21,0.0001830245217816925,4.4795068505595905e-08
2017-03-22,0.00014935859307875016,2.911991320144989e-08
2017-03-23,9.763597984551245e-05,1.1172556261758055e-08
2017-03-24,9.559199973164353e-05,1.7867111930794354e-08
2017-03-27,0.00012134597844211628,2.838309575328507e-08
2017-03-28,7.355640367341174e-05,1.5687186826494244e-08
2017-03-29,5.3418722981648564e-05,4.344082908281188e-09
2017-03-30,5.1918409160922686e-05,4.326735753014909e-09
2017-03-31,6.164269381547444e-05,4.394032969203566e-09
2017-04-03,9.848600359948318e-05,7.935354825280124e-09
2017-04-04,6.434496523221487e-05,6.849125775508795e-09
2017-04-05,0.0001354049259943126,1.850151482025519e-08
2017-04-06,0.00013795790362347842,5.8104598008948705e-08
2017-04-07,6.93330084014484e-05,8.927077044006722e-09
2017-04-10,6.587908862474743e-05,4.934650664680614e-09
2017-04-11,9.122942617421605e-05,9.338625774439045e-09
2017-04-12,7.784984942034712e-05,6.306788990014823e-09
2017-04-13,0.00020052672273495703,6.057671915259146e-08
2017-04-17,6.346399786819388e-05,5.829496747388789e-09
2017-04-18,0.00012419753636659647,1.7680799367531007e-08
2017-04-19,5.027532262524578e-05,2.534023030033982e-09
2017-04-20,5.3634491400827956e-05,2.637698492074872e-09
2017-04-21,6.980479584699104e-05,7.61749537949718e-09
2017-04-24,6.967465072819752e-05,8.464935552084467e-09
2017-04-25,7.726975792719428e-05,1.0210657547002194e-08
2017-04-26,8.570047600569096e-05,1.1278818092462771e-08
2017-04-27,5.250093580801116e-05,2.8001775944922715e-09
2017-04-28,4.7009059817503656e-05,2.3741619934548277e-09
2017-05-01,6.297990700258908e-05,2.2480120360115457e-08
2017-05-02,3.58724928035443e-05,1.6564194574324874e-09
2017-05-03,5.2648770005683545e-05,4.325078469380581e-09
2017-05-04,6.118651038078068e-05,5.42942286885743e-09
2017-05-05,3.670182394597348e-05,3.0351493586764654e-09
2017-05-08,5.65164186287352e-05,5.913388143942955e-09
2017-05-09,5.4022560996060355e-05,3.2814797086054656e-09
2017-05-10,2.9208107886666854e-05,1.0029532630342205e-09
2017-05-11,4.672553162971643e-05,2.1783178572546272e-09
2017-05-12,3.0027045208469847e-05,1.4511445420117307e-09
2017-05-15,2.1846078034352977e-05,5.647960453226173e-10
2017-05-16,3.9589093951614856e-05,2.2871531996469387e-09
2017-05-17,0.0001505059717141912,2.7133829947945136e-08
2017-05-18,0.0002006602895422709,4.4911635022819476e-08
2017-05-19,5.69700249533053e-05,4.5502230724163086e-09
2017-05-22,5.5021883260439507e-05,4.577211077390919e-09
2017-05-23,6.735455280852585e-05,4.582888895036828e-09
2017-05-24,4.6153502312600474e-05,2.9324027105607348e-09
2017-05-25,6.394855414306115e-05,3.994526860603195e-09
2017-05-26,3.587351050584975e-05,1.3909146901246496e-09
2017-05-30,7.394896049313272e-05,2.1722396062572863e-08
2017-05-31,0.0002331093205951609,1.7235475404659813e-07
2017-06-01,8.050093096975825e-05,1.2749895344743387e-08
2017-06-02,8.882186474533673e-05,8.488737827322667e-09
2017-06-05,3.864901990127114e-05,1.240210996239237e-09
2017-06-06,6.268262939381028e-05,1.1451502095352063e-08
2017-06-07,4.925358385510757e-05,2.989505018576121e-09
2017-06-08,0.00013926481989071568,2.846305770408412e-08
2017-06-09,0.00015406140713734477,2.496786332795482e-08
2017-06-12,8.963272400919965e-05,8.084084840624253e-09
2017-06-13,7.131678575587944e-05,1.1550081396553953e-08
2017-06-14,0.0001276104259532702,4.608514274587565e-08
2017-06-15,6.793843685177929e-05,6.044700744109923e-09
2017-06-16,4.9638743584021107e-05,3.2344421074613446e-09
2017-06-19,4.3091664212544596e-05,2.0896883837408088e-09
2017-06-20,3.9278396189630574e-05,1.7433650940322617e-09
2017-06-21,7.519274081553029e-05,7.738933121101997e-09
2017-06-22,5.2949293934102275e-05,4.144930431073422e-09
2017-06-23,5.522188302580683e-05,4.540500897209828e-09
2017-06-26,6.362860616683436e-05,4.560260466452255e-09
2017-06-27,8.861375597874968e-05,7.069850076454831e-09
2017-06-28,8.40806309655194e-05,8.331925896803792e-09
2017-06-29,0.0003505884173009513,5.202643651039668e-07
2017-06-30,9.547058433130365e-05,2.903620757140543e-08
2017-07-05,8.405899678085741e-05,1.351729351943139e-08
