date,M1W,d_log_dvol,EA
2016-06-17,-0.014117881545785416,0.44158314555755496,0
2016-06-20,-0.016315774523729676,-0.3104609712805022,0
2016-06-21,-0.0016792615197198657,-0.547942736778193,0
2016-06-22,-0.005016732929597811,0.06551925223273969,0
2016-06-23,-0.005053351573421239,0.26178375029692447,0
2016-06-24,0.006502370980509209,0.8757991218960406,0
2016-06-27,-0.010530907055939842,-0.2415415033794055,0
2016-06-28,-0.03214707891358071,-0.3169623521298064,0
2016-06-29,-0.01095670463820575,-0.26117637102722924,0
2016-06-30,0.006732143237990762,-0.1252143421072276,0
2016-07-01,-0.008735137746765709,0.1246509324858529,0
2016-07-05,0.037375719583063294,-0.2337262249325356,0
2016-07-06,0.05376055533411783,0.5838882633882925,0
2016-07-07,0.040930463213584733,-0.2890574537600088,0
2016-07-08,0.02920317718604748,0.12729616882658945,0
2016-07-11,0.04105666941279473,-0.07301771470746843,0
2016-07-12,0.03810061901616146,0.6648796647022621,0
2016-07-13,0.02520061361729864,-0.28622325154951156,0
2016-07-14,0.007052272571246299,-0.6572902562663323,0
2016-07-15,0.0061985067658123505,0.2700733535015125,0
2016-07-18,-0.01431489670324293,-0.055110680157572034,0
2016-07-19,-0.023896962104158703,-0.28145105647607593,0
2016-07-20,-0.011046866179204695,-0.03063277466777592,0
2016-07-21,0.004030638266169451,0.09020076106310171,0
2016-07-22,0.004294712265727529,-0.030571900708338262,0
2016-07-25,0.0130537102159205,0.13361320944435207,0
2016-07-26,0.0048793807840934456,-0.13478156030812372,0
2016-07-27,-0.005963693468049147,0.14204003627281736,0
2016-07-28,-0.012140982803622968,0.7290816829157087,1
2016-07-29,0.010995655116832204,0.2444452164605515,0
2016-08-01,0.018541956803461268,-0.6005161884219703,0
2016-08-02,0.03715926462057517,-0.016600566008861506,0
2016-08-03,0.033421102763993016,0.02048392472760341,0
2016-08-04,0.023871322589112953,-0.06094284148537099,0
2016-08-05,0.010836633071843682,-0.34115818566950296,0
2016-08-08,0.009261147351673937,-0.33732294375257155,0
2016-08-09,-0.0013036111870903255,0.04961850125442169,0
2016-08-10,0.01020283540024236,-0.13979329530626572,0
2016-08-11,0.018122623364191348,0.19162165737623837,0
2016-08-12,0.013577232065155265,-0.29376437211515594,0
2016-08-15,0.008762064819647808,0.34320394396954157,0
2016-08-16,0.002345277947946922,-0.3561053139665731,0
2016-08-17,-0.0057426417278811925,0.22954936636417855,0
2016-08-18,-0.004957609632089355,-0.4447580643139766,0
2016-08-19,-0.0091182082835366,0.6918876693086808,0
2016-08-22,-0.020398196794732204,-0.34625257601000214,0
2016-08-23,-0.011781783096699527,-0.21598273467812135,0
2016-08-24,-0.0020964368265281585,0.22197481532901975,0
2016-08-25,-0.009197279390443569,-0.09482548511673272,0
2016-08-26,-0.006300887215097362,0.6196102772289969,0
2016-08-29,0.01577973032011215,-0.2554669203645865,0
2016-08-30,0.015419095498633961,-0.22314484470392415,0
