feature,edge_idx,z_std,ale_centred
RVW,10,-0.6292462759462195,-6.028887659964917e-05
RVW,11,-0.6236135365737128,-6.044020134101374e-05
RVW,12,-0.6168002553917009,-6.028413283243217e-05
RVW,13,-0.609783821200188,-5.953844531918595e-05
RVW,14,-0.6037266184369965,-6.017072942029535e-05
RVW,15,-0.5989087900576878,-6.029020396700079e-05
RVW,16,-0.5951344053886554,-5.996881006271924e-05
RVW,17,-0.5892065366203652,-5.869131866234786e-05
RVW,18,-0.5822796233306595,-5.903930313138433e-05
RVW,19,-0.5765362819886107,-5.88104893117323e-05
RVW,20,-0.5722429483547739,-5.918461901338384e-05
RVW,21,-0.5667325770472146,-5.928501716790619e-05
RVW,22,-0.5608693621458705,-5.854795052366411e-05
RVW,23,-0.5554902982463024,-5.788789852361513e-05
RVW,24,-0.5504819498728204,-5.8043931855396245e-05
RVW,25,-0.5457951037658267,-5.769663661269127e-05
RVW,26,-0.5412126561748187,-5.354717391681284e-05
RVW,27,-0.5337297515957803,-5.2685385026925844e-05
RVW,28,-0.524789386680607,-5.047904524884493e-05
RVW,29,-0.5177577520313088,-4.838200418951792e-05
RVW,30,-0.5112217169936422,-4.763982241487781e-05
RVW,31,-0.5034661166927514,-4.7204125047064314e-05
RVW,32,-0.4930780756060423,-4.95569892245659e-05
RVW,33,-0.486092101777472,-4.9685163043362614e-05
RVW,34,-0.4776704780168106,-4.858973378546535e-05
RVW,35,-0.4690811236637486,-4.8029838375245065e-05
RVW,36,-0.4621840145949053,-4.4833587382269786e-05
RVW,37,-0.4550653286598435,-3.7958463711147834e-05
RVW,38,-0.4428844523412043,-3.0053013782710174e-05
RVW,39,-0.42426317870817704,-2.6296162326986312e-05
RVW,40,-0.4137143742368987,-3.2351004905807974e-05
RVW,41,-0.4084352094097698,-3.260713412503114e-05
RVW,42,-0.4023964104245983,-3.2347047447591314e-05
RVW,43,-0.39501556755519607,-3.2423358735671835e-05
RVW,44,-0.38439171017316803,-3.183301539222584e-05
RVW,45,-0.3726456767286197,-3.0119942496385252e-05
RVW,46,-0.3612452433084955,-2.9187235927343244e-05
RVW,47,-0.34770788512403056,-2.936056598957229e-05
RVW,48,-0.33687006647404955,-2.8629496188136416e-05
RVW,49,-0.32695020315837486,-2.895672669508109e-05
RVW,50,-0.31825252934458803,-2.816407713208009e-05
RVW,51,-0.31085702564029255,-2.7399462139602858e-05
RVW,52,-0.29889014316687007,-2.7058938160295114e-05
RVW,53,-0.2903399234050728,-2.4808111962829128e-05
RVW,54,-0.2776757225224074,-2.3516741328339058e-05
RVW,55,-0.262296120224107,-2.2928911476286545e-05
RVW,56,-0.2517078547198083,-2.3223359112666874e-05
RVW,57,-0.24117862906808668,-2.2706423469231207e-05
RVW,58,-0.23261981921200084,-2.166038082256514e-05
RVW,59,-0.21962990408147182,-1.6723498398804624e-05
RVW,60,-0.20803725902453704,-1.5078762466542744e-05
RVW,61,-0.19810786993587334,-1.2499557039676352e-05
RVW,62,-0.19011267089067496,-4.019405819720225e-06
RVW,63,-0.17534645360582835,-3.6676400822856946e-06
RVW,64,-0.15675864929505945,7.255214140947119e-07
RVW,65,-0.1464046314036392,5.259420902743972e-06
RVW,66,-0.1306667988083071,5.886781517567679e-06
RVW,67,-0.10974324457367485,4.965087851702154e-06
RVW,68,-0.09104234009853805,6.153836034759996e-06
RVW,69,-0.07815404202818961,5.661296184347663e-06
RVW,70,-0.05919917273003356,5.499065731264001e-06
RVW,71,-0.03733180953335112,4.209197819159165e-06
RVW,72,-0.018503239702415242,4.97329890758287e-06
RVW,73,0.005435418500922629,4.8145115596893556e-06
RVW,74,0.03715598361242484,5.027988075166992e-06
RVW,75,0.06023783779950672,5.897475754729586e-06
RVW,76,0.07933896285796066,1.1067765517260768e-05
RVW,77,0.10979694976418919,1.4588293769372547e-05
RVW,78,0.1523225224274083,2.1116593492691996e-05
RVW,79,0.18439139380074615,3.985255292722019e-05
RVW,80,0.22614292139079062,4.1326543892677956e-05
RVW,81,0.26266820378267114,4.26609854683261e-05
RVW,82,0.3037232340346843,4.263079561721765e-05
RVW,83,0.3504912503305381,4.7799070175613266e-05
RVW,84,0.414099282679954,4.891461961336001e-05
RVW,85,0.5110974969114642,0.00012435580002536387
RVW,86,0.5619025311968135,0.00012248894632905052
RVW,87,0.6367783468350419,0.00011992780717696805
