feature,edge_idx,z_std,ale_centred
RVM,23,-0.3355313239392745,-9.941117345444329e-06
RVM,24,-0.33218461446141023,-9.759525215914608e-06
RVM,25,-0.3294290679430953,-9.719053204181369e-06
RVM,26,-0.3253689117707589,-9.583433602365221e-06
RVM,27,-0.3217816044873348,-5.778306101585352e-06
RVM,28,-0.31813836231457876,-3.4227512495612967e-06
RVM,29,-0.31177174827490395,-2.605653989025611e-06
RVM,30,-0.30630176470674414,-3.635355178454351e-06
RVM,31,-0.3018991442100726,-6.4980414656286105e-06
RVM,32,-0.2987810575240048,-6.556863938252196e-06
RVM,33,-0.29375507411693574,-8.050399412034478e-06
RVM,34,-0.2873151427651371,-9.042414126742761e-06
RVM,35,-0.282107485321506,-9.53873665711655e-06
RVM,36,-0.278841429697599,-9.40010500812334e-06
RVM,37,-0.275599593513598,-9.46391959816173e-06
RVM,38,-0.2731183194504071,-9.631511870901859e-06
RVM,39,-0.268446152410136,-1.0017449896909794e-05
RVM,40,-0.26628739451934785,-9.317242011392186e-06
RVM,41,-0.26064796701540943,-9.311531502426805e-06
RVM,42,-0.25725778668814375,-9.33513122866146e-06
RVM,43,-0.2542545338036352,-9.440681328767708e-06
RVM,44,-0.2505670608842051,-9.670361851449121e-06
RVM,45,-0.24567540980640387,-9.466827442636768e-06
RVM,46,-0.24327734707621387,-9.527335745322402e-06
RVM,47,-0.24047020369106112,-9.745234085440412e-06
RVM,48,-0.23655544897796735,-9.89372316630692e-06
RVM,49,-0.2332809209009423,-1.0074243876861252e-05
RVM,50,-0.22973707856320563,-1.0216964451187362e-05
RVM,51,-0.22599561310153185,-9.982274563985305e-06
RVM,52,-0.22173354764694658,-9.672355578077284e-06
RVM,53,-0.2174044609799765,-9.852551769040544e-06
RVM,54,-0.21307122748198898,-9.879876617213938e-06
RVM,55,-0.20528251862465838,-9.60970922138077e-06
RVM,56,-0.19913701726372623,-9.631458967475387e-06
RVM,57,-0.19432617117851236,-9.429044527207466e-06
RVM,58,-0.1896733757290761,-9.081265765680935e-06
RVM,59,-0.18323308476515135,-9.169449940694418e-06
RVM,60,-0.17988164886272845,-7.502289914004148e-06
RVM,61,-0.17197323033893858,-5.251010648721832e-06
RVM,62,-0.1637429771571224,-4.702937381672888e-06
RVM,63,-0.14843852626274348,-2.2782100633160198e-06
RVM,64,-0.13806636356330096,-1.619549544366526e-06
RVM,65,-0.12905594780521845,-2.767506941235237e-06
RVM,66,-0.11944282057677516,-3.6072611372165983e-06
RVM,67,-0.11200246870646342,-3.463306724551889e-06
RVM,68,-0.10341014923651166,-3.7936330399637504e-06
RVM,69,-0.09239886065601018,-2.213208192321893e-06
RVM,70,-0.0805728201117636,6.297683321866956e-07
RVM,71,-0.055203539516265436,2.3861401748911584e-06
RVM,72,-0.03896704206774961,2.531172299147482e-06
RVM,73,-0.023614331028298817,2.1137682190374694e-06
RVM,74,-0.004570933426528061,3.3058353410880134e-06
RVM,75,0.0013164793747353792,3.4509877643738454e-06
RVM,76,0.013880914206516284,1.5659479669677778e-06
RVM,77,0.0317121276723638,1.5990317412115788e-06
RVM,78,0.05380427382406497,1.1117825769273499e-06
RVM,79,0.07151966353019347,7.731864597746995e-07
RVM,80,0.09082686780067616,1.3956522753582372e-06
RVM,81,0.11591576037446262,1.4125939601950344e-06
RVM,82,0.1277590062377016,1.32340366354846e-06
RVM,83,0.14158844196676942,1.9419247839451827e-06
RVM,84,0.16126521275478575,1.3404571044486907e-06
RVM,85,0.18313066609761738,5.227869400525397e-07
RVM,86,0.21238331502782196,6.452885709052997e-07
RVM,87,0.24398567339343494,5.266692822342509e-07
RVM,88,0.2626304354309856,-6.78746644724481e-08
RVM,89,0.2910418681709716,-5.814283216572084e-07
RVM,90,0.30599407728114464,-5.222354171990264e-07
