date,RV,RVD,RVW,RVM,RQ_lag,M1W,d_log_dvol,EA,VIX,d_US3M,HSI,ADS,EPU
2021-08-05,0.0001103855452956,7.847750290643227e-05,0.00013689973393284544,0.00017044771987833379,9.60944979515528e-09,-0.078924235198567,-0.7001590337518024,0,17.97,0.0,7.7572460485062e-05,0.0836024520345349,67.39
2021-08-06,4.4191245886591e-05,0.0001103855452956,0.00014129547157059667,0.00016242566298357925,2.8277970588637914e-08,-0.0642589352561326,-0.061089390671281,0,17.28,0.0,7.107897311533256e-05,0.0467084557173761,179.01
2021-08-09,8.204281400688365e-05,4.4191245886591e-05,9.919595191969486e-05,0.0001512941822550243,2.9540466313369694e-09,0.0051555776326228,0.3450775774757986,0,16.15,0.009999999999999995,9.322378098447102e-07,0.0102259857646584,107.12
2021-08-10,6.254661734820468e-05,8.204281400688365e-05,9.754338717484156e-05,0.00014294651677575082,2.0745681014099472e-08,0.0029101980800607,-0.2849001484391777,0,16.72,0.0,1.5718998171518938e-05,-0.0958572153918608,134.96
2021-08-11,8.474039097226728e-05,6.254661734820468e-05,7.55287450887425e-05,0.0001383226542039874,5.095156411445945e-09,-0.0136357593884213,-0.0532034080417851,0,16.79,-0.009999999999999995,0.000148470893765,-0.1287482129085506,399.87
2021-08-12,8.92126092553857e-05,8.474039097226728e-05,7.678132270190949e-05,0.00013753853762774957,8.501961140248e-09,-0.0188361218172712,0.4222000547383473,0,16.06,0.0,4.19382366433101e-06,-0.1602530952713724,96.07
2021-08-13,2.6127144459646077e-05,8.92126092553857e-05,7.254673549386664e-05,0.00013155872426942616,7.358168676216776e-09,-0.0219815396869602,-0.313180924011359,0,15.59,0.009999999999999995,2.865836138244765e-05,-0.1903852338893933,90.39
2021-08-16,0.0001823612051316,2.6127144459646077e-05,6.893391520847765e-05,0.00012422064855814645,7.436383241744361e-10,-0.01530426930477,-0.0263974500872343,0,15.45,0.0,2.275737117982822e-05,-0.2191574175471224,101.4
2021-08-17,0.0001929967382711,0.0001823612051316,8.899759343342092e-05,0.0001232939600758692,4.467728598770116e-08,-0.0127704885950965,0.5822847132491518,0,16.12,0.0,6.391907298240187e-05,-0.2981332878902172,131.18
2021-08-18,0.000108352964628,0.0001929967382711,0.00011508761761799997,0.0001251781047916419,3.967920762181636e-08,-0.0241959574770316,-0.0950339956836288,0,17.91,0.010000000000000009,0.0002814801434028,-0.3229819456781906,113.72
2021-08-19,9.941136071087496e-05,0.000108352964628,0.00011981013234914651,0.00012109428647305554,2.152529825787723e-08,-0.0280302948000938,-0.3485726979803836,0,21.57,0.0,2.2035607998968525e-05,-0.347226714034702,113.23
2021-08-20,7.588414960572461e-05,9.941136071087496e-05,0.00012184988264024439,0.00011787637384803622,1.053287260352903e-08,-0.0357963160372003,0.3431505265013364,0,21.67,-0.010000000000000009,0.0004630569208747,-0.370877883006599,78.58
2021-08-23,9.757186366258531e-05,7.588414960572461e-05,0.00013180128366946007,0.00011530368955946007,1.2819516847320232e-08,-0.0292643707880673,-0.0043995979854223,0,18.56,-0.009999999999999995,0.0003460765194681,-0.3939454907032636,85.35
2021-08-24,6.39372506951837e-05,9.757186366258531e-05,0.00011484341537565715,0.00011584865900039972,1.779985314452452e-08,-0.0100533976981713,-0.0429246436536026,0,17.15,0.0,0.0001082291812247,-0.4595881340052292,177.96
2021-08-25,4.842590519482131e-05,6.39372506951837e-05,8.903151786047389e-05,0.00011482506977584878,4.159279221235459e-09,0.0195485760853486,-0.2663764797245953,0,17.22,0.0,0.0005918000995323,-0.4801059140595254,86.77
2021-08-26,8.164723310112987e-05,4.842590519482131e-05,7.704610597383815e-05,0.00011070249829197701,4.038984583459527e-09,0.0303967289616799,-0.5252899256121708,0,16.79,0.009999999999999995,1.7457155161780777e-06,-0.4999309888671479,74.18
2021-08-27,3.447602645705402e-05,8.164723310112987e-05,7.349328045188914e-05,0.00010591724840054657,1.0886089256552392e-08,0.0396645589990782,0.4095743712948341,0,18.84,-0.009999999999999995,0.0001185669865405,-0.5190717726536113,54.9
2021-08-30,0.000115496564362,3.447602645705402e-05,6.521165582215501e-05,9.858226065213083e-05,3.944510032712668e-09,0.0458235328446861,0.0335976782925442,0,16.39,0.0,9.4186398027104e-08,-0.5375363892153144,69.52
2021-08-31,0.0001490124526804,0.000115496564362,6.879659596203795e-05,9.981361098191067e-05,2.122920173969284e-08,0.0464253721762162,0.3846762182535883,0,16.19,0.0,2.6708456170707374e-05,-0.5895633966505551,77.75
2021-09-01,8.425415569899441e-05,0.0001490124526804,8.581163635908122e-05,9.501013864278794e-05,7.240388012422273e-08,0.0491300366917055,0.0636309127390184,0,16.48,-0.010000000000000002,0.0001743363437833,-0.6066255681165071,166.77
2021-09-02,9.427870497779834e-05,8.425415569899441e-05,9.297728645991583e-05,9.473507127768995e-05,7.918348302619905e-09,0.0529948761788139,0.0250899512883968,0,16.11,0.010000000000000002,3.3091667518140466e-05,-0.6236619402527833,88.74
