feature,edge_idx,z_std,ale_centred
RVM,64,-0.13806636356330096,2.7652856335068623e-06
RVM,65,-0.12905594780521845,2.8738242764690927e-06
RVM,66,-0.11944282057677516,2.889654820455887e-06
RVM,67,-0.11200246870646342,2.9912603853065025e-06
RVM,68,-0.10341014923651166,3.059465666729209e-06
RVM,69,-0.09239886065601018,3.155525772376875e-06
RVM,70,-0.0805728201117636,3.2974678819984706e-06
RVM,71,-0.055203539516265436,3.5398930979001466e-06
RVM,72,-0.03896704206774961,3.7033856844802517e-06
RVM,73,-0.023614331028298817,3.948364278335446e-06
RVM,74,-0.004570933426528061,4.143570035671671e-06
RVM,75,0.0013164793747353792,4.210396309963669e-06
RVM,76,0.013880914206516284,4.3286033363530965e-06
RVM,77,0.0317121276723638,4.404020093636716e-06
RVM,78,0.05380427382406497,4.683306817162445e-06
RVM,79,0.07151966353019347,4.880286387595077e-06
RVM,80,0.09082686780067616,5.360393179251075e-06
RVM,81,0.11591576037446262,5.562954872891821e-06
RVM,82,0.1277590062377016,5.725138696596075e-06
RVM,83,0.14158844196676942,5.844217992353349e-06
RVM,84,0.16126521275478575,6.085469647450934e-06
RVM,85,0.18313066609761738,6.295618402737289e-06
RVM,86,0.21238331502782196,6.3127256339244855e-06
RVM,87,0.24398567339343494,6.644184611522717e-06
RVM,88,0.2626304354309856,7.002179177070132e-06
RVM,89,0.2910418681709716,6.942957429564187e-06
RVM,90,0.30599407728114464,7.0870078047479115e-06
RVM,91,0.33518475939884124,7.515988261238447e-06
RVM,92,0.3880220561331369,7.670419012092309e-06
RVM,93,0.4470050548494597,7.983321569290267e-06
RVM,94,0.5156657779069228,8.407173271470667e-06
RVM,95,0.6052362170165305,8.687757843935826e-06
RVM,96,0.7535220068443642,8.547819834311297e-06
RVM,97,0.8578562314523981,7.650564202740127e-06
RVM,98,1.8686690160699588,1.0057160852702139e-05
RVM,99,7.053273373077226,-0.0001419799106770737
RVM,100,8.591339642729281,-0.00017112936866400596
M1W,0,-7.040915643403038,0.00048321508890491685
M1W,1,-2.8964252248938664,0.00011423317570713123
M1W,2,-2.1766350992347725,6.69852824719507e-05
M1W,3,-1.951753944810289,5.127923301894924e-05
M1W,4,-1.7124740432561767,3.746635317635963e-05
M1W,5,-1.5504454537659895,2.8172747049911488e-05
M1W,6,-1.3930821686031547,2.161354856777478e-05
M1W,7,-1.3120719602085582,1.866610474987254e-05
M1W,8,-1.2233743355160198,1.584241110119336e-05
M1W,9,-1.1429953757078624,1.3679792771444847e-05
M1W,10,-1.1029536305022323,1.2471179814174031e-05
M1W,11,-1.0095861278168083,1.0052908662846387e-05
M1W,12,-0.9460458210050683,8.726361072849324e-06
M1W,13,-0.9040495175058875,7.891588523097819e-06
M1W,14,-0.8549079502131938,6.992477977082383e-06
M1W,15,-0.7966380806719887,6.263018604176689e-06
M1W,16,-0.7572847989078859,5.478495750384975e-06
M1W,17,-0.7268216279493508,4.919701750868337e-06
M1W,18,-0.6975125652625511,4.6971554317175855e-06
M1W,19,-0.6562792753529796,4.156506760996019e-06
M1W,20,-0.6201178842880471,3.8142238869519882e-06
M1W,21,-0.585369428029681,3.5210969278020297e-06
M1W,22,-0.5638243382081545,3.273515985387969e-06
M1W,23,-0.5239953106718279,2.8610305795561384e-06
M1W,24,-0.4937924328210921,2.5152246925196618e-06
M1W,25,-0.46807695644201597,2.304959976658831e-06
M1W,26,-0.4493405517555008,2.087343360376219e-06
M1W,27,-0.43122951910297913,1.8741960010581192e-06
M1W,28,-0.398380440415692,1.5730572178151146e-06
M1W,29,-0.3700765225706673,1.3487549059797697e-06
M1W,30,-0.3556723906814481,1.1990452852793918e-06
M1W,31,-0.33955491739492777,9.705301939854348e-07
M1W,32,-0.31317686557007735,6.283947717699288e-07
M1W,33,-0.2880754123869368,4.319430066922745e-07
M1W,34,-0.2705730318511001,2.9663838940421775e-07
M1W,35,-0.2570439443873396,1.7603308232963391e-07
M1W,36,-0.24330663167461986,3.485176502607138e-08
M1W,37,-0.22178812996593847,-1.530522704163719e-07
M1W,38,-0.19985001916651673,-3.678121638407152e-07
M1W,39,-0.17602622497743312,-7.244247806104955e-07
M1W,40,-0.16026604049497167,-9.037594006534324e-07
M1W,41,-0.13667641826945828,-1.1408576350325507e-06
M1W,42,-0.1186722221647606,-1.324096261082848e-06
M1W,43,-0.09878035870764469,-1.5869266443181164e-06
