feature,edge_idx,z_std,ale_centred
RVW,22,-0.44575763406240854,-4.174826803603031e-05
RVW,23,-0.4412886158352709,-3.9661088200298646e-05
RVW,24,-0.43457494923141443,-3.85208690449108e-05
RVW,25,-0.429396958754367,-3.8611501446501435e-05
RVW,26,-0.4263814247974607,-3.820959417426277e-05
RVW,27,-0.4223250704582926,-3.77779768603385e-05
RVW,28,-0.41283531925525774,-3.704223336658893e-05
RVW,29,-0.4063265919473057,-3.5613588839729675e-05
RVW,30,-0.3991843295382874,-3.5302765460314256e-05
RVW,31,-0.3932003179242925,-3.529365175085575e-05
RVW,32,-0.3898045501464237,-3.395672351687281e-05
RVW,33,-0.3824810464889271,-3.3362217162404755e-05
RVW,34,-0.3778868810379754,-3.161439520970426e-05
RVW,35,-0.372155763733264,-3.399537775621413e-05
RVW,36,-0.36451493777932853,-3.308777071340176e-05
RVW,37,-0.3580312993966927,-3.3194531875105856e-05
RVW,38,-0.3524063845430659,-3.320299142287351e-05
RVW,39,-0.3436620513671187,-3.3226459445620556e-05
RVW,40,-0.3362750833966339,-3.239436944697292e-05
RVW,41,-0.3302509560477935,-3.239196147197569e-05
RVW,42,-0.3216157938949672,-3.215055489059522e-05
RVW,43,-0.315417648933997,-3.2087819458846895e-05
RVW,44,-0.30768879071906174,-3.08397490777989e-05
RVW,45,-0.30102635736324135,-2.7655078689676362e-05
RVW,46,-0.2965119928957483,-2.2789974363517883e-05
RVW,47,-0.28999925977294827,-2.3004642312649214e-05
RVW,48,-0.2829650920863424,-2.339213084917324e-05
RVW,49,-0.27611848532850686,-2.3246304268642854e-05
RVW,50,-0.2702410536350319,-2.3211822354422675e-05
RVW,51,-0.26179638435174807,-2.355344171816594e-05
RVW,52,-0.25515352648809847,-2.231534879962937e-05
RVW,53,-0.24726710135447305,-1.7898472643640863e-05
RVW,54,-0.2397039045864999,-1.14849259590688e-05
RVW,55,-0.22642020794814624,-1.2036118905610853e-05
RVW,56,-0.22132703611853513,-8.333913945567037e-06
RVW,57,-0.20573988097264645,-1.0613728967163584e-05
RVW,58,-0.1922023175916761,-1.0076855692792647e-05
RVW,59,-0.17783866682057703,-1.0045074474862566e-05
RVW,60,-0.16130501097736577,-1.1455524859450956e-05
RVW,61,-0.1460484215460903,-1.0460014709462447e-05
RVW,62,-0.13061414281015765,-9.313968494564281e-06
RVW,63,-0.11713672304557231,-9.193184612344514e-06
RVW,64,-0.10544515980901385,-3.2667625387493735e-06
RVW,65,-0.08890582480729706,2.461228410476387e-06
RVW,66,-0.07772212919132301,1.1552858013274268e-07
RVW,67,-0.06866816620449025,-2.3597000174402835e-06
RVW,68,-0.05287918495157362,-5.784252522027754e-07
RVW,69,-0.04017890303918331,7.176055881821469e-07
RVW,70,-0.02787623582307661,4.7621625137975914e-07
RVW,71,-0.011303938542519376,1.0860081244027376e-06
RVW,72,0.006377890066390618,2.5126104218605727e-06
RVW,73,0.035176129124278026,3.2250094557228297e-06
RVW,74,0.05565383523746598,5.3666769069581074e-06
RVW,75,0.07426090048720373,7.022365974741433e-06
RVW,76,0.0961021456488984,1.0603019385321825e-05
RVW,77,0.12012549731400292,1.2754681568102683e-05
RVW,78,0.13817431007350442,1.589606692247802e-05
